Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A3 Sequest HT,# Peptides (by Search Engine): A3 Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Gene ID,Gene Symbol,WikiPathways,Ensembl Gene ID,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio: (T02) / (T01),Abundance Ratio: (T03) / (T01),Abundance Ratio: (T06) / (T03),Abundance Ratio: (T05) / (T04),Abundance Ratio: (T06) / (T04),Abundance Ratio: (T07) / (T04),Abundance Ratio Adj. P-Value: (T02) / (T01),Abundance Ratio Adj. P-Value: (T03) / (T01),Abundance Ratio Adj. P-Value: (T06) / (T03),Abundance Ratio Adj. P-Value: (T05) / (T04),Abundance Ratio Adj. P-Value: (T06) / (T04),Abundance Ratio Adj. P-Value: (T07) / (T04),Abundances (Grouped): T01,Abundances (Grouped): T02,Abundances (Grouped): T03,Abundances (Grouped): T04,Abundances (Grouped): T05,Abundances (Grouped): T06,Abundances (Grouped): T07,Abundances (Grouped) CV [%]: T01,Abundances (Grouped) CV [%]: T02,Abundances (Grouped) CV [%]: T03,Abundances (Grouped) CV [%]: T04,Abundances (Grouped) CV [%]: T05,Abundances (Grouped) CV [%]: T06,Abundances (Grouped) CV [%]: T07,S01_T01,S02_T01,S03_T01,S04_T01,S05_T01,S06_T01,S07_T01,S08_T01,S09_T01,S010_T01,S01_T02,S02_T02,S03_T02,S04_T02,S05_T02,S06_T02,S07_T02,S08_T02,S09_T02,S010_T02,S01_T03,S02_T03,S03_T03,S04_T03,S05_T03,S06_T03,S07_T03,S08_T03,S09_T03,S010_T03,S01_T04,S02_T04,S03_T04,S04_T04,S05_T04,S06_T04,S07_T04,S08_T04,S09_T04,S010_T04,S01_T05,S02_T05,S03_T05,S04_T05,S05_T05,S06_T05,S07_T05,S08_T05,S09_T05,S010_T05,S01_T06,S02_T06,S03_T06,S04_T06,S05_T06,S06_T06,S07_T06,S08_T06,S09_T06,S010_T06,S01_T07,S03_T07,S04_T07,S05_T07,S06_T07,S07_T07,S08_T07,S09_T07,S010_T07,"Found in Sample: [S1] F1: Sample, T01","Found in Sample: [S10] F10: Sample, T01","Found in Sample: [S16] F16: Sample, T01","Found in Sample: [S23] F23: Sample, T01","Found in Sample: [S30] F30: Sample, T01","Found in Sample: [S37] F37: Sample, T01","Found in Sample: [S44] F44: Sample, T01","Found in Sample: [S51] F51: Sample, T01","Found in Sample: [S58] F58: Sample, T01","Found in Sample: [S65] F65: Sample, T01","Found in Sample: [S2] F2: Sample, T02","Found in Sample: [S11] F11: Sample, T02","Found in Sample: [S17] F17: Sample, T02","Found in Sample: [S24] F24: Sample, T02","Found in Sample: [S31] F31: Sample, T02","Found in Sample: [S38] F38: Sample, T02","Found in Sample: [S45] F45: Sample, T02","Found in Sample: [S52] F52: Sample, T02","Found in Sample: [S59] F59: Sample, T02","Found in Sample: [S66] F66: Sample, T02","Found in Sample: [S3] F3: Sample, T03","Found in Sample: [S4] F4: Sample, T03","Found in Sample: [S12] F12: Sample, T03","Found in Sample: [S18] F18: Sample, T03","Found in Sample: [S25] F25: Sample, T03","Found in Sample: [S32] F32: Sample, T03","Found in Sample: [S39] F39: Sample, T03","Found in Sample: [S46] F46: Sample, T03","Found in Sample: [S53] F53: Sample, T03","Found in Sample: [S60] F60: Sample, T03","Found in Sample: [S67] F67: Sample, T03","Found in Sample: [S5] F5: Sample, T04","Found in Sample: [S6] F6: Sample, T04","Found in Sample: [S13] F13: Sample, T04","Found in Sample: [S19] F19: Sample, T04","Found in Sample: [S26] F26: Sample, T04","Found in Sample: [S33] F33: Sample, T04","Found in Sample: [S40] F40: Sample, T04","Found in Sample: [S47] F47: Sample, T04","Found in Sample: [S54] F54: Sample, T04","Found in Sample: [S61] F61: Sample, T04","Found in Sample: [S68] F68: Sample, T04","Found in Sample: [S7] F7: Sample, T05","Found in Sample: [S20] F20: Sample, T05","Found in Sample: [S27] F27: Sample, T05","Found in Sample: [S34] F34: Sample, T05","Found in Sample: [S41] F41: Sample, T05","Found in Sample: [S48] F48: Sample, T05","Found in Sample: [S55] F55: Sample, T05","Found in Sample: [S62] F62: Sample, T05","Found in Sample: [S69] F69: Sample, T05","Found in Sample: [S8] F8: Sample, T06","Found in Sample: [S14] F14: Sample, T06","Found in Sample: [S21] F21: Sample, T06","Found in Sample: [S28] F28: Sample, T06","Found in Sample: [S35] F35: Sample, T06","Found in Sample: [S42] F42: Sample, T06","Found in Sample: [S49] F49: Sample, T06","Found in Sample: [S56] F56: Sample, T06","Found in Sample: [S63] F63: Sample, T06","Found in Sample: [S70] F70: Sample, T06","Found in Sample: [S9] F9: Sample, T07","Found in Sample: [S15] F15: Sample, T07","Found in Sample: [S22] F22: Sample, T07","Found in Sample: [S29] F29: Sample, T07","Found in Sample: [S36] F36: Sample, T07","Found in Sample: [S43] F43: Sample, T07","Found in Sample: [S50] F50: Sample, T07","Found in Sample: [S57] F57: Sample, T07","Found in Sample: [S64] F64: Sample, T07","Found in Sample: [S71] F71: Sample, T07",# Protein Groups
FALSE,High,Master Protein,NP_001012982.1,kallikrein-6 isoform A preproprotein [Homo sapiens],0,69.003,64,13,441,13,244,26.8,7.44,779.21,13,protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes,non-structural extracellular;plasma membrane;other membranes;mitochondrion;ER/Golgi;nucleus;other cell component,other molecular function,Pf00089,5653,A6NJA1; A8MW09; hsa:5653; NP_001012982.1; Q6H301; Q92876,KLK6,Vitamin D receptor pathway,ENSG00000167755,,1,0,0.635,0.622,1.53,0.707,1.335,0.915,1,1,1,1,1,1,137.9,87.5,85.7,98.3,69.5,131.2,89.9,60.9,107.37,77.68,67.9,54.11,57.96,67.49,23523027.28,26643211.3,,47552430.47,22979497.15,7584445.271,18950300.93,7843225.525,29686162.62,7669960.322,3580518.227,13194728.12,339795.4852,48557794.71,23485349.89,930790.8739,2665838.884,16115947.86,16606188.51,54213774.41,14283562,23376847.67,1311500.269,11797081.87,47313428.32,1778535.922,7568859.96,10558556.71,23344802.13,24481808.91,28849414.34,8687384.214,1467151.574,36330940.38,13071726.61,3110005.385,19381103.52,16373469.04,39337613.07,15821521.55,12854257.89,40654436.44,2693381.5,14884867.06,14682285.69,4825708.22,2518334.796,14782557.76,11580740.47,8038881.647,42730313.61,13657397.07,3810207.186,31718893.11,23478043.37,10400150.66,9338666.901,20346280.79,17576891.9,35201155.58,19636868,,14984822.16,9710909.451,3907154.891,288361.6874,33653641.8,24028823.72,15167214.05,High,High,Not Found,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,High,High,Peak Found,Peak Found,High,High,Peak Found,High,High,High,High,High,High,Peak Found,High,High,High,High,High,Peak Found,High,High,Peak Found,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,Not Found,High,High,High,Peak Found,High,Peak Found,Peak Found,1
FALSE,High,Master Protein,NP_000173.2,"trifunctional enzyme subunit alpha, mitochondrial precursor [Homo sapiens]",0,68.899,37,20,90,20,763,82.9,9.04,91.16,20,other metabolic processes;other biological processes,other membranes;mitochondrion,other molecular function,"Pf00378, Pf00725, Pf02737",3030,B2R7L4; B4DYP2; hsa:3030; NP_000173.2; P40939; Q16679; Q53T69; Q53TA2; Q96GT7; Q9UQC5,HADHA,Fatty acid beta-oxidation; Mitochondrial long chain fatty acid beta-oxidation; Valproic acid pathway; Mitochondrial fatty acid oxidation disorders; Sudden infant death syndrome (SIDS) susceptibility pathways,ENSG00000084754,Acyl chain remodeling of CL; mitochondrial fatty acid beta-oxidation of unsaturated fatty acids; Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA; Beta oxidation of octanoyl-CoA to hexanoyl-CoA; Beta oxidation of hexanoyl-CoA to butanoyl-CoA; Beta oxidation of myristoyl-CoA to lauroyl-CoA; Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA; Beta oxidation of palmitoyl-CoA to myristoyl-CoA,13,0,2.194,1.056,2.688,0.925,2.449,1.714,1,1,1,1,1,1,61.9,135.9,65.4,71.7,66.4,175.7,123,86.87,119.59,83.2,129.12,88.22,145.5,98,3879348.431,3344647.635,9870.009046,9499610.588,1138460.274,895445.3668,1965753.789,7400025.611,5811712.043,1761687.411,31673180.6,1540533.266,4447201.504,5703105.332,1750257.425,425028.3728,5551127.428,7088606.795,11441477.83,6051834.221,2707273.183,2312030.34,1963278.12,4766511.998,2284528.207,45095.5708,5069503.074,5419664.629,12211972.14,5369948.389,1766755.815,2971010.441,901602.5168,3317097.494,1268561.801,5612640.183,8270667.501,3035496.31,21282199.8,1218587.242,4540944.507,2201599.349,1314277.234,1362928.918,2748825.704,492913.0859,6310183.006,7622313.41,11763308.48,1867913.539,2239062.773,1670589.164,9438597.063,3619484.989,5709737.61,3733062.406,9273727.461,11461810,18447718.89,65989766.81,4522690.91,30746.48723,5803689.196,4081359.129,1519204.41,5733895.03,9094712.061,21404300.58,8021211.496,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_006750.3,UTP--glucose-1-phosphate uridylyltransferase isoform a [Homo sapiens],0,68.62,38,19,246,19,508,56.9,8.15,231.52,19,other metabolic processes;developmental processes,cytosol;other cell component,other molecular function,Pf01704,7360,hsa:7360; NP_006750.3; Q07131; Q0P6K2; Q16851; Q86Y81; Q9BU15,UGP2,Exercise-induced circadian regulation; Glycogen synthesis and degradation; Glucuronidation,ENSG00000169764,"Glycogen synthesis; Formation of the active cofactor, UDP-glucuronate",5,0,1.178,1.284,0.366,0.922,0.407,0.359,1,1,1,1,1,1,106.7,125.7,137,123,113.4,50.1,44.1,122.34,107.98,154.95,91.06,109.95,120.78,117.18,294714339.7,94492087.65,4982326.443,16293566.86,27359075.59,130354357.4,48792242.33,34258905.17,43724462.1,19011650.63,274598991.8,71511605.1,42466550.45,20853685.49,19141525.05,121013815.3,48981911,28258199.68,54049263.05,35367879.91,133175994,73641426.93,10346400.98,522011889.8,27297060.58,145755720.4,72329500.24,11255476.39,49686812.93,3121139.728,258903123.8,18245522.45,44602153.18,98732410.29,26699048.9,145700011,31354650.57,22355474.8,117734187.7,20760834.48,233733261.8,20630593.16,12552829.1,41894739.68,22880046.35,158357791,10858687.12,41141052.99,85893151.41,24147284.55,7560123.736,8515942.32,14379089.57,43726451.82,15989864.05,5543226.734,11742805.11,41392113.49,144746503.5,35757060.88,17749452.65,11585375.41,67375059.95,14677389.96,11659605.57,7935790.74,43569125.64,128594100.6,17433152.03,High,High,Peak Found,High,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,High,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,High,High,High,High,High,Peak Found,Peak Found,High,High,Peak Found,High,High,High,High,Peak Found,High,High,Peak Found,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,Peak Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_001748.1,carbonyl reductase [NADPH] 1 isoform 1 [Homo sapiens],0,68.578,67,16,403,13,277,30.4,8.32,663.81,16,other metabolic processes;other biological processes,cytosol,other molecular function,Pf00106,873,B2RBZ7; B4DFK7; hsa:873; NP_001748.1; P16152; Q3LHW8,CBR1,Nuclear receptors meta-pathway; NRF2 pathway; Prostaglandin synthesis and regulation,ENSG00000159228,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),4,3,0.863,0.974,0.865,1.146,1.027,0.896,1,1,1,1,1,1,113.3,97.8,110.4,93,106.6,95.5,83.4,56,244.66,57.09,145.67,61.56,101.33,103.47,22633467.24,22165103.98,41367588.26,77448194.92,31345355.58,44966576.94,31353977,16862850.85,25229026.06,15384271.67,15119656.09,15343808.03,56083971.02,933176323.6,18242163.32,29870753.84,19802843.75,36661106.97,24285486.89,24240360.2,22991421.59,15840156.39,36977016.06,78654376.13,27392070.83,50070481.69,35029287.76,25360660.84,59221391.85,22440245.84,23088823.5,4828140.736,34383896.88,45860328.02,17175407.95,12354087.67,28258781.31,38437247.4,225638516,21277542.7,18751483.45,23668858.62,63380878.84,4973759.062,14336758.23,33816034.27,16971201.53,41507470.01,40811829.45,26461751.09,23735308.78,12537919,26852386.73,14601718.41,21260069.47,4400511.377,44116757.13,52580735.02,126965866.3,11200153.79,25945712.09,26893179.17,13061619.96,16498283.76,27695944.05,14125665.81,31015696.14,112639820.5,11637239.2,High,High,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,Not Found,High,High,High,High,High,High,Peak Found,High,High,High,High,Peak Found,High,High,Peak Found,High,High,High,High,Peak Found,Peak Found,High,High,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,Not Found,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_057406.2,ras-related protein Rab-14 [Homo sapiens],0,68.555,80,15,277,13,215,23.9,6.21,449.23,15,cell organization and biogenesis;stress response;transport;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,Pf00071,51552,B3KR31; hsa:51552; NP_057406.2; P35287; P61106; Q5JVD4; Q6Q7K5; Q969L0; Q9UI11,RAB14,Focal adhesion: PI3K-Akt-mTOR-signaling pathway; Ciliary landscape,ENSG00000119396,Neutrophil degranulation; RAB geranylgeranylation; RAB GEFs exchange GTP for GDP on RABs; Translocation of SLC2A4 (GLUT4) to the plasma membrane; Synthesis of PIPs at the plasma membrane,7,1,0.5,1.635,0.928,0.689,1.389,0.751,1,1,1,1,1,1,95.7,47.8,156.4,104.5,72,145.1,78.5,180.62,102.94,159.88,84.18,106.15,76.6,89.7,5622176.878,3483456.438,113237771.9,7570639.119,1535476.831,1264364.058,5109634.156,28605145.49,13825600.06,8590822.682,2164553.806,1063474.715,2259258.59,4707704.602,292716.8036,1823999.738,13085369.06,8793488.634,21192803.76,9822184.5,19126771.69,10664526.9,5320767.893,25018351.59,3467114.789,3264189.275,6611233.47,11713007.38,124655159.2,4723916.296,1322976.162,8956991.763,2705603.749,4060077.007,9840300.434,7034084.582,7123155.447,11116695.83,25391334.88,10849853.7,3227901.969,8092383.957,777897.5227,2771560.054,4910644.11,2595474.675,8326737.794,18853073.24,30534976.52,10712589.57,3192373.223,3589298.962,4173183.915,4335682.498,17823276.69,463853.7287,12092271.85,12904535.99,26213987.91,19242267.96,4655798.494,6144569.345,3994388.276,6861111.563,7039031.009,3099293.033,15106266.12,25814440.38,3662312.453,High,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,High,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,High,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_002056.2,glutamine synthetase [Homo sapiens],0,68.449,45,17,404,17,373,42,6.89,556.79,17,cell cycle OR cell proliferation;protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;mitochondrion;ER/Golgi;other cell component,other molecular function,"Pf00120, Pf03951",2752,hsa:2752; NP_002056.2; P15104; Q499Y9; Q5T9Z1; Q7Z3W4; Q8IZ17,GLUL,TNF-alpha signaling pathway; Amino acid metabolism; Cell lineage map for neuronal differentiation,ENSG00000135821,Glutamate and glutamine metabolism; Astrocytic Glutamate-Glutamine Uptake And Metabolism,5,0,0.849,1.25,0.984,1.588,1.147,0.403,1,1,1,1,1,1,92.8,78.8,116.1,99.6,158.2,114.3,40.2,69.38,82.29,69.9,57.83,97.22,70.82,96.73,26528280.15,53200322.74,5586745.779,18919146.17,11554841.97,14977888.02,10802541.09,56968519.49,22618166.27,31314737.02,65231454.73,15699265.5,5665310.092,19635206.33,13736061.19,10201501.22,2310383.508,26920647.17,47236643.12,44069388.53,26102373.91,45983239.01,7548370.933,60392074.7,20621841.37,9760713.438,22601027.81,25864622.77,74710286.44,45998781.18,11657605.56,7684180.747,22219404.38,35572927.34,11866558.72,13427067.06,25369976.85,22195366.17,44612378.6,34701100.81,6651025.946,6083320.835,4844501.404,126473829.7,103475518.9,16715901.51,13807586.85,46288210.56,47575650.92,35243174.17,9205807.724,10952569.15,6772987.867,37976363.06,17990397.76,6304445.082,36020390.58,38716484.84,51784457.38,46444854.19,2225489.45,6134900.801,50686005.85,4230071.652,7316171.883,3276217.014,31750035.52,33615869.07,20740604.3,High,High,Peak Found,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,High,High,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,High,1
FALSE,High,Master Protein,NP_002985.1,C-X-C motif chemokine 5 precursor [Homo sapiens],0,68.196,58,8,973,8,114,12,8.88,2222.39,8,cell-cell signaling;stress response;signal transduction;other biological processes,non-structural extracellular,signal transduction activity or receptor binding;other molecular function,Pf00048,6374,hsa:6374; NP_002985.1; P42830; Q96QE1,CXCL5,Chemokine signaling pathway; SARS-CoV-2 innate immunity evasion and cell-specific immune response; Pleural mesothelioma; Overview of proinflammatory and profibrotic mediators; Immune infiltration in pancreatic cancer; A network map of Macrophage-stimulating protein (MSP) signaling,ENSG00000163735,G alpha (i) signalling events; Chemokine receptors bind chemokines,8,0,0.553,1.348,0.852,1.467,0.991,1.534,1,1,1,1,1,1,80.6,44.5,108.6,93.4,137,92.5,143.3,117.41,82.18,128.63,100.44,82.01,123.72,76.91,117262102.7,470305168.6,965336346,56065333.8,336281061.6,152569107.7,182608487.8,55538021.05,61405938.04,57026174.38,68269224.14,306850873.7,362613338.5,51298689.64,265810454.3,245308715.8,77254301.63,38709161.55,70781589.39,47409324.98,115202786.9,275854997.9,244644449.1,73306472.03,180277976.3,450184773.7,190954891.8,24147275.03,46084561.16,1197050232,155075743.3,222933189.9,791590188.4,285076269.2,406740512.8,192611184,103762055.1,29498421.98,28525169.53,68482981.38,45626396.87,266548261.9,371959223.8,227428747.6,243734717.9,275647295.8,440007663.9,24932170.45,36153111.81,56155000.22,43200159.08,419706701.9,835125640,188559594.9,233144537.2,143012171.6,164999063.4,9665427.703,28080798.15,44897307.85,85977602.36,350896127.5,273275229,436026330,486021495.5,207139742.5,9506829.769,19856670.4,76418991.48,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_001095.2,alpha-actinin-3 isoform 1 [Homo sapiens],0,67.989,14,16,732,1,901,103.2,5.52,1258.95,16,cell adhesion;cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,"Pf00307, Pf00435, Pf08726",89,A6NP77; hsa:89; NP_001095.2; Q08043; Q4KKV2,ACTN3,Arrhythmogenic right ventricular cardiomyopathy; Striated muscle contraction pathway,ENSG00000248746,Nephrin family interactions; Striated Muscle Contraction,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1
FALSE,High,Master Protein,NP_001120699.1,CD59 glycoprotein preproprotein [Homo sapiens],0,67.941,28,10,1403,10,128,14.2,6.48,2565.43,10,stress response;signal transduction;other biological processes,plasma membrane;other membranes;ER/Golgi;other cell component,other molecular function,Pf00021,966,E9PR17; hsa:966; NP_001120699.1; P13987,CD59,Complement system; Complement system in neuronal development and plasticity,ENSG00000085063,Regulation of Complement cascade; COPI-mediated anterograde transport; Neutrophil degranulation; COPII-mediated vesicle transport; Cargo concentration in the ER,7,0,0.914,1.005,1.2,0.947,0.91,0.823,1,1,1,1,1,1,89.8,82,90.2,119,112.7,108.3,98,80.25,67.02,68.66,51.6,47.22,37.93,57.22,93837952.1,115175227.2,13914025.18,72509363.84,48507687.31,30060841.71,42077912.98,139199651.5,220043714.9,24002278.76,40684161.51,134652335.9,4883079.206,50015257.69,79459785.73,58711190.81,13077943.22,110489259.5,110829985.2,43179437.85,53831842.84,104263099.9,12312468.45,59621868.88,62944316.79,19182133.35,57460687.51,96648703.98,154520044.4,7770151.91,72345935.96,151259837.7,27164557.95,174943034.8,89731833.41,93058076.05,65709196.41,78637194.54,88923320.17,35937513.06,63827669.7,107790331.3,13991847.73,88058739.53,74475545.93,75338599.13,56031153.83,89590472.68,121985906.2,31125530.05,51301338.38,94659258.58,23252713.18,110486667.9,77556951.27,63716836.45,63355099.03,66050369.35,103792991.6,108124737.1,78282482.75,19258332.57,95155590.53,48127938.56,52508205.11,53512741.25,153230012.4,93480089.02,20934438.07,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_001155201.1,"phospholipase A2, membrane associated precursor [Homo sapiens]",0,67.883,60,13,183,13,144,16.1,9.23,340.31,13,cell organization and biogenesis;other metabolic processes;stress response;transport;other biological processes,non-structural extracellular;plasma membrane;other membranes;mitochondrion;ER/Golgi;other cell component,other molecular function,Pf00068,5320,A8K5I7; hsa:5320; NP_001155201.1; P14555; Q6DN24; Q6IBD9; Q9UCD2,PLA2G2A,MicroRNAs in cardiomyocyte hypertrophy; Spinal cord injury; Cardiac hypertrophic response; Ras signaling,ENSG00000188257,Synthesis of PA; Acyl chain remodelling of PC; Acyl chain remodelling of PS; Acyl chain remodelling of PE; Acyl chain remodelling of PI; Acyl chain remodelling of PG; Antimicrobial peptides,11,0,1.445,2.621,0.232,1.003,1.01,1.46,1,1,1,1,1,1,90.2,130.3,236.4,54.3,54.5,54.9,79.3,153.51,103.33,113.05,111.38,92.08,103.16,87.02,3002123.035,14681941.19,6368772.378,7271652.082,3284406.506,11504081.23,5160292.73,69628482.99,3843265.445,,3002570.81,9808449.173,9529387.018,14681202.09,1949982.121,2346875.852,8888823.144,37779539.59,33816481.55,3598792.558,5115885.243,16926717.2,3723369.256,64945794.99,1471613.119,15876517.65,18080884.87,16693138.29,29659972.88,14261.82876,1001897.98,20301912.62,5609215.236,2623494.921,116186.6975,7367.288664,22049206.89,13526569.82,6669975.35,,3849057.231,4904919.594,1284608.306,20435433.87,1744190.996,2436496.574,15021160.28,10903907.17,1685809.338,11182324.76,3059773.01,6474625.228,9132038.205,12676635.9,1816738.298,2953885.249,21297950.16,24600339.59,2049815.725,638783.127,2538189.111,4844925.882,7098521.752,8228612.429,2537524.222,22966356.29,14099579.8,1955677.791,4176413.61,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Not Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Not Found,Peak Found,High,High,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,High,Peak Found,Peak Found,1
FALSE,High,Master Protein,NP_001654.1,ADP-ribosylation factor 6 [Homo sapiens],0,67.861,83,15,354,14,175,20.1,8.95,433.63,15,cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,Pf00025,382,hsa:382; NP_001654.1; P26438; P62330; Q6FGZ2,ARF6,VEGFA-VEGFR2 signaling; Ras signaling; EGF/EGFR signaling pathway; IL-18 signaling pathway; Insulin signaling; CCL18 signaling pathway; 2q13 copy number variation syndrome,ENSG00000165527,Clathrin-mediated endocytosis; TBC/RABGAPs; MET receptor recycling,10,1,1.401,1.082,1.32,1.676,1.547,1.033,1,1,1,1,1,1,84,117.7,90.8,77.5,130,119.9,80.1,67.65,92.58,94.72,108.67,73.8,112.36,132.83,24188917.09,7074384.938,7009543.944,7784011.146,6689008.639,7020118.6,4434814.904,15352005.94,25624176.51,26175831.27,8115135.927,3661509.905,2347930.846,15240050.97,4630489.373,2418887.623,13325406.15,39255943.75,15743386.81,30413750.17,14564934.75,6770433.322,304364.3415,13747714.05,4863129.949,466502.3955,8029439.586,35930436.99,24383427.45,10269718.78,2693390.122,2819760.237,4166188.252,7847006.755,5406521.763,6854141.257,25246950.89,36499815.6,58597505.27,32847145.25,11159574.93,5032925.377,1726955.674,13275835.6,4827064.816,4666755.076,11486109.27,29762585.29,28520112.35,16629916.84,4225942.432,2783355.933,8028580.437,2718739.744,13997330.85,3108273.871,32088454.04,37468690.68,75478407.83,22756559.67,16434761.35,806409.5027,26044385.49,2464025.199,2395543.682,3493572.912,30726182.11,77030735.22,14350022.07,High,High,Peak Found,High,Peak Found,High,High,High,High,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,1
